platform,source_id,source_title,content,like_count,ctime,ctime_str,member_level,reply_count,page,user_name,comment_id,keyword
weibo,5319991759209552,微博帖子-5319991759209552,雷达图没说哪一堆云，是热空气//@jjmei:苏州雨都没下啥台风,0,0,22小时前,0,0,1,Mike88592,5320184220618531,台风巴威登陆
weibo,5319991759209552,微博帖子-5319991759209552,东北宁做梦也没想到，大雨去了//@jjmei:苏州雨都没下啥台风,0,0,22小时前,0,0,1,Mike88592,5320183457516466,台风巴威登陆
weibo,5319991759209552,微博帖子-5319991759209552,压力大，技术变形了//@jjmei:苏州雨都没下啥台风,0,0,22小时前,0,0,1,Mike88592,5320182295432703,台风巴威登陆
weibo,5319991759209552,微博帖子-5319991759209552,//@jjmei:苏州雨都没下啥台风,0,0,23小时前,0,0,1,Mike88592,5320180280593837,台风巴威登陆
weibo,5319991759209552,微博帖子-5319991759209552,@用户7967002460,0,0,23小时前,0,0,1,撤回一根薯条,5320177497672111,台风巴威登陆
weibo,5319844040019477,微博帖子-5319844040019477,回复@多多喜欢翻白眼:来啊，你看看到底是不是假台风，我是广东过来旅游的，看见你们居然这么紧张，我都觉得可笑。还没登陆已经各种明显迹象表明这是个假台风。,0,0,昨天 07:49,0,0,1,多多喜欢翻白眼,5320125151448718,台风巴威登陆
weibo,5319844040019477,微博帖子-5319844040019477,回复@yzb么么么哒:小小巴威，拿下,0,0,07-12,0,0,1,myy并亲了你一下,5319926870184467,台风巴威登陆
weibo,5319844040019477,微博帖子-5319844040019477,愿大家都平安。,1,0,07-12,0,0,1,请叫我HX-rose,5319889906829517,台风巴威登陆
weibo,5319844040019477,微博帖子-5319844040019477,1996年，一个台风把海口海甸岛一排水泥电线杆拦腰折断，印象极其深刻！,3,0,07-12,0,0,1,快回家吧小姑娘,5319883287695838,台风巴威登陆
weibo,5319844040019477,微博帖子-5319844040019477,@myy并亲了你一下你的五年老电驴扛住了巴威的考验,0,0,07-12,0,0,1,yzb么么么哒,5319875968630975,台风巴威登陆
weibo,5319844040019477,微博帖子-5319844040019477,报道地点有侵权的？,0,0,07-12,0,0,1,最燃的我,5319875678700800,台风巴威登陆
weibo,5319844040019477,微博帖子-5319844040019477,一缕头发挂脸上半天都没吹下来还强你妈呢？信号牌晃两下就10级了,0,0,07-12,0,0,1,Ruakyll,5319870082188465,台风巴威登陆
weibo,5319844040019477,微博帖子-5319844040019477,回复@多多喜欢翻白眼:多学点知识比什么都好,0,0,07-12,0,0,1,KAOPU设计,5319865785385755,台风巴威登陆
weibo,5319844040019477,微博帖子-5319844040019477,不要再变成龙卷风🌪,5,0,07-12,0,0,1,好心情在欣乐淘,5319860110494429,台风巴威登陆
weibo,5319844040019477,微博帖子-5319844040019477,回复@多多喜欢翻白眼:废话你江苏你叫什么没脑子,0,0,07-12,0,0,1,I两面包夹芝士I,5319859040945392,台风巴威登陆
weibo,5319814027413321,微博帖子-5319814027413321,回复@山东联通:责任担当,0,0,4分钟前,0,0,1,MMMondaym,5320526870348764,台风巴威登陆
weibo,5319814027413321,微博帖子-5319814027413321,回复@山东联通:联通人,0,0,4分钟前,0,0,1,MMMondaym,5320526841252876,台风巴威登陆
weibo,5319814027413321,微博帖子-5319814027413321,回复@湖南联通:,0,0,1小时前,0,0,1,会同读你眼中的泪,5320512295404688,台风巴威登陆
weibo,5319814027413321,微博帖子-5319814027413321,回复@山东联通:央企责任担当,0,0,1小时前,0,0,1,土土安团团,5320510511780263,台风巴威登陆
weibo,5319814027413321,微博帖子-5319814027413321,回复@山东联通:风雨逆行,0,0,1小时前,0,0,1,土土安团团,5320510489756593,台风巴威登陆
weibo,5319814027413321,微博帖子-5319814027413321,通信保障,0,0,1小时前,0,0,1,土土安团团,5320510456201854,台风巴威登陆
weibo,5319814027413321,微博帖子-5319814027413321,#巴威两次登陆带来强风暴雨#,0,0,1小时前,0,0,1,爱是永恒201105,5320507459110059,台风巴威登陆
weibo,5319814027413321,微博帖子-5319814027413321,回复@山东联通:央企担当,0,0,1小时前,0,0,1,阳光雨露51667,5320507193823245,台风巴威登陆
weibo,5320175607875825,微博帖子-5320175607875825,山西也会受影响，看到天气预报沿海有台风，我们那边一般就会下雨。,0,0,1小时前,0,0,1,露微甜mua,5320507555579642,台风巴威登陆
weibo,5320175607875825,微博帖子-5320175607875825,回复@不出太阳不打伞:辽宁沿的海可太多了,0,0,19小时前,0,0,1,漫漫拉拉,5320240305276789,台风巴威登陆
weibo,5320175607875825,微博帖子-5320175607875825,#台风为什么能一路影响到北方#//@千问:真的刷新认知了，一直以为台风登陆就结束了，没想到它的影响范围能这么大。你在沈阳一定要注意安全，雨天尽量少出门，等天气好转了再出门玩～,0,0,19小时前,0,0,1,熊孩子真气人,5320229673768311,台风巴威登陆
weibo,5319806209493779,微博帖子-5319806209493779,#台风巴威登陆不等于风险解除#这是谁起的标题？这人是个傻蛋吧,0,0,07-12,0,0,1,布鲁总督,5319870629810463,台风巴威登陆
weibo,5319806209493779,微博帖子-5319806209493779,还没我家风扇吹的大,0,0,07-12,0,0,1,做一个笑口常开的女孩,5319869088137497,台风巴威登陆
weibo,5319806209493779,微博帖子-5319806209493779,能不能快点来我真的期待住了好热,0,0,07-12,0,0,1,我就是喜欢收信号,5319868163556436,台风巴威登陆
weibo,5319806209493779,微博帖子-5319806209493779,图片评论,0,0,07-12,0,0,1,家悦睡醒了-,5319862525366559,台风巴威登陆
weibo,5319806209493779,微博帖子-5319806209493779,目前风还不大,0,0,07-12,0,0,1,恺恺小王子-,5319852992499111,台风巴威登陆
weibo,5319806209493779,微博帖子-5319806209493779,平平安安,0,0,07-12,0,0,1,ID肆阶鱼狼,5319851776410097,台风巴威登陆
weibo,5319806209493779,微博帖子-5319806209493779,一定要安稳度过啊,0,0,07-12,0,0,1,沫沫真郝旗,5319849397195450,台风巴威登陆
weibo,4157106567403230,微博热议-台风巴威登陆,#台风巴威登陆# 太让人气愤了[怒],1679,1783990498,2026-07-14 08:54:58,0,692,9,北方的狼,4475043098952809,台风巴威登陆
weibo,4677812434302673,微博热议-台风巴威登陆,#台风巴威登陆# 支持！希望妥善解决[加油],434,1783902495,2026-07-13 08:28:15,0,574,4,时间的朋友,4248195076957860,台风巴威登陆
weibo,4475820950373242,微博热议-台风巴威登陆,又是台风巴威登陆，什么时候是个头,5574,1783633726,2026-07-10 05:48:46,0,284,3,夜空中最亮的星,4859620340656739,台风巴威登陆
weibo,4113717275647922,微博热议-台风巴威登陆,关于台风巴威登陆，总算有进展了[赞],6227,1783729712,2026-07-11 08:28:32,0,284,8,梦想还是要有的,4416784324997865,台风巴威登陆
weibo,4685820684496727,微博热议-台风巴威登陆,#台风巴威登陆# 忍不了了，必须给个说法,2803,1784043339,2026-07-14 23:35:39,0,546,4,追风少年,4427226677292914,台风巴威登陆
weibo,4562085185115157,微博热议-台风巴威登陆,感谢大家的关注，#台风巴威登陆# 正在变好,6482,1784072669,2026-07-15 07:44:29,0,905,8,小确幸生活家,4157209825587166,台风巴威登陆
weibo,4850932196038360,微博热议-台风巴威登陆,#台风巴威登陆# 观望中……,771,1784368686,2026-07-18 17:58:06,0,881,2,小确幸生活家,4180125033319876,台风巴威登陆
weibo,4429665885887557,微博热议-台风巴威登陆,关于台风巴威登陆，等一个官方通报,9763,1784398726,2026-07-19 02:18:46,0,479,9,岁月静好,4622877507884985,台风巴威登陆
weibo,4068243158067694,微博热议-台风巴威登陆,#台风巴威登陆# 理性吃瓜[吃瓜],6596,1784561496,2026-07-20 23:31:36,0,745,6,阳光灿烂的日子,4215711505445124,台风巴威登陆
weibo,5288744154563574,微博帖子-5288744154563574,回复@霜降meng:牛掰,0,0,05-20,0,0,1,是_周巧啊,5300676179529131,幽灵外卖平台被罚
weibo,5288744154563574,微博帖子-5288744154563574,2026年5月14日晚上本人在淘宝闪购外卖购买了嘉和一品的土豆牛肉饭，骑手点完送达本人到门口没找到外卖，只有一份羊汤跟饼是其他人点的，没有我的餐，骑手说送到了我一直在门口跟骑手通话，他没送达就提前点送达了还跟我发生了口角，，淘宝客服不予以处理（本人诉求赔偿本人精神损失费100元,0,0,05-18,0,0,1,事事顺遂可以么,5300026949504956,幽灵外卖平台被罚
weibo,5288744154563574,微博帖子-5288744154563574,回复@那年丶那你:纯外卖店有堂食就是多余的根本没人进去吃还是主要做外卖,0,0,04-26,0,0,1,鱼七月月,5292079232064203,幽灵外卖平台被罚
weibo,5288744154563574,微博帖子-5288744154563574,回复@玄云合兮:纯外卖店里面有座位就是多余的根本没人进店里吃该不卫生还是不卫生,0,0,04-26,0,0,1,鱼七月月,5292078456112476,幽灵外卖平台被罚
weibo,5288744154563574,微博帖子-5288744154563574,说一万遍，点自己去过的堂食店！,0,0,04-25,0,0,1,大唐中土000,5291625874194602,幽灵外卖平台被罚
weibo,5288744154563574,微博帖子-5288744154563574,好家伙，平台被罚了管理部门要求商家装摄像头，200/家。想说的是不是整幽灵店铺吗？既然你能找的到且能装摄像头的，到底在监控什么？！,0,0,04-23,0,0,1,长亭路古道边,5290943599088336,幽灵外卖平台被罚
weibo,5288744154563574,微博帖子-5288744154563574,回复@诶呦木木:图片评论,0,0,04-22,0,0,1,网虫老师,5290621659253684,幽灵外卖平台被罚
weibo,5288744154563574,微博帖子-5288744154563574,回复@IT九熙:难吃,0,0,04-22,0,0,1,春信忍冬,5290490532725739,幽灵外卖平台被罚
weibo,5288744154563574,微博帖子-5288744154563574,回复@IT九熙:看门店的，有的开在公共场所走过路过都能看到的那种会比较干净，隐蔽作坊的完全不行。品牌没有约束，纯靠自觉。总之还是不吃的好,0,0,04-22,0,0,1,一朵奶盖赞,5290431815615493,幽灵外卖平台被罚
weibo,5288788365939198,微博帖子-5288788365939198,这个钱真是罚的平台吗？当罚款出来后，平台干了啥？提高商家抽佣，降低骑手单价，这个钱罚的哪里是平台，全都到了劳动人民的身上,0,0,05-12,0,0,1,乔木男孩-,5297702977929835,幽灵外卖平台被罚
weibo,5288788365939198,微博帖子-5288788365939198,好贴心，在右下角还有手语记得以前好像没有,0,0,05-09,0,0,1,星星三拾,5296730442567030,幽灵外卖平台被罚
weibo,5288788365939198,微博帖子-5288788365939198,杭州到处是幽灵外卖,0,0,04-22,0,0,1,风君子说,5290412694569508,幽灵外卖平台被罚
weibo,5288788365939198,微博帖子-5288788365939198,这种垃圾公司还能赚这么多钱说明中国的营商环境还是劣币驱逐良币，基本盘太稳了。//@开心鸭:我觉得拼多多应该罚150亿。这公司就是毫无底线，恶贯满盈。,0,0,04-21,0,0,1,疯狂的无差别攻击,5290227480658571,幽灵外卖平台被罚
weibo,5288788365939198,微博帖子-5288788365939198,2025年线上广告费飞速发展不是没有原因的！通过广告费的形式与平台分赃，迅速在全国开网上分店，形成规模优势,0,0,04-21,0,0,1,2024微风吹来,5290227355619942,幽灵外卖平台被罚
weibo,5288788365939198,微博帖子-5288788365939198,转发微博,0,0,04-20,0,0,1,曾愿好,5289697602964197,幽灵外卖平台被罚
weibo,5288995832469461,微博帖子-5288995832469461,回复@努力减肥的妖精酱:,0,0,04-28,0,0,1,波仔最酷,5292646650351170,幽灵外卖平台被罚
weibo,5288995832469461,微博帖子-5288995832469461,什么幽灵外卖，这叫先进生产力。,0,0,04-24,0,0,1,名字没想好1349,5291205407543864,幽灵外卖平台被罚
weibo,5288995832469461,微博帖子-5288995832469461,罚的太少了吧,0,0,04-23,0,0,1,梦里无星也无月,5290936431021068,幽灵外卖平台被罚
weibo,5288995832469461,微博帖子-5288995832469461,回复@秷珦:实体店尤其蛋糕店都是明码标价不算特别贵吧我们这里八十五度°c一个蛋糕十几块实体店也有团购走团购还有咖啡加蛋糕20出头很实惠了你多逛逛街有些的确质量又好又便宜,0,0,04-23,0,0,1,趴在屋顶上的喵咪,5290889358612233,幽灵外卖平台被罚
weibo,5288995832469461,微博帖子-5288995832469461,不法所得、形式审核、行业纵容、大厂之耻。,0,0,04-23,0,0,1,荣耀的西西Sir,5290810733494581,幽灵外卖平台被罚
weibo,5288995832469461,微博帖子-5288995832469461,回复@SneakyHue:这种事情国外知道吗,0,0,04-23,0,0,1,用户7147515978,5290784979160204,幽灵外卖平台被罚
weibo,5288995832469461,微博帖子-5288995832469461,这些平台老板，管理者更应该罚。罚公司的钱，最后是由商家，骑手来买单而已。更进一步的压榨,0,0,04-22,0,0,1,sky仰望-星空,5290566114084675,幽灵外卖平台被罚
weibo,5288785123217934,微博帖子-5288785123217934,太讽刺了，一个多月后我就碰见了，美团说的是退17元餐费，赔偿50元券，不然就不管了，本来没那么气，结果他这样我反手起诉了，小额诉讼弄他,0,0,05-26,0,0,1,Stefan23,5302831196146773,幽灵外卖平台被罚
weibo,5288785123217934,微博帖子-5288785123217934,哈喽～头--条官方邀约，内容可一键同步发布，无需重新创作。享10w流量扶持+现金奖励，平台纯补贴，不收费不抽成。发文就有收益，优质内容奖励更丰厚，有意向的宝子可以滴滴我～感兴趣可加：liu28yy备注微博+昵称，谢谢～,0,0,04-27,0,0,1,小金喜2026,5292436656227133,幽灵外卖平台被罚
weibo,5288785123217934,微博帖子-5288785123217934,新时代的豪强土地兼并……警惕吧,0,0,04-22,0,0,1,朱颜不曾改变,5290542634106911,幽灵外卖平台被罚
weibo,5288785123217934,微博帖子-5288785123217934,回复@whulpp:你不看上下文？,0,0,04-22,0,0,1,小池_198312,5290488521562432,幽灵外卖平台被罚
weibo,5288785123217934,微博帖子-5288785123217934,回复@小池_198312:“以前能过，所以现在也能过”这是你的逻辑，不是我的。你可以不用手机。,0,0,04-22,0,0,1,whulpp,5290485929478242,幽灵外卖平台被罚
weibo,5288785123217934,微博帖子-5288785123217934,回复@有来有去1900:对家里有病残孕的，外卖还是很有帮助的,0,0,04-22,0,0,1,举个栗子920,5290459720581279,幽灵外卖平台被罚
weibo,5288785123217934,微博帖子-5288785123217934,还有什么是资本想不出来做不出来的？,0,0,04-21,0,0,1,小朱妹儿儿儿儿儿,5290189681330196,幽灵外卖平台被罚
weibo,5288785123217934,微博帖子-5288785123217934,这些钱都是平台从消费者身上坑的吧，有关部门会退给受害者么？,0,0,04-21,0,0,1,魅2005,5290168916643790,幽灵外卖平台被罚
weibo,5288785123217934,微博帖子-5288785123217934,就像烟草证一个概念,0,0,04-21,0,0,1,伏特加里的虎鲸,5290164333052389,幽灵外卖平台被罚
weibo,5288785123217934,微博帖子-5288785123217934,服装和现场加工类食品，应该只能在现场销售,0,0,04-21,0,0,1,侬乐融资讯,5290133496005351,幽灵外卖平台被罚
weibo,5290586303367436,微博帖子-5290586303367436,又来了！你是有多失败？！,0,0,05-02,0,0,1,proteinaaaa,5294019064103327,幽灵外卖平台被罚
weibo,5290586303367436,微博帖子-5290586303367436,难道不是上有政策下有对策吗？有什么事是下面人干不出来的,0,0,05-02,0,0,1,proteinaaaa,5294017714848937,幽灵外卖平台被罚
weibo,5290586303367436,微博帖子-5290586303367436,来看看谁家的“幽灵外卖”问题最严重,0,0,04-28,0,0,1,奇葩说笑话,5292758447424616,幽灵外卖平台被罚
weibo,5290586303367436,微博帖子-5290586303367436,天猫超市的熟食多吗？,0,0,04-27,0,0,1,学生shzh,5292342172977534,幽灵外卖平台被罚
weibo,5290586303367436,微博帖子-5290586303367436,回复@假仙非真仙:因为查的那天pdd猛关门把监察人员伤了,2,0,04-26,0,0,1,山雀栖吾枝,5291952545467390,幽灵外卖平台被罚
weibo,5290586303367436,微博帖子-5290586303367436,回复@唔食咖喱嘅兔仔:哈哈哈，搞地推是这样的,0,0,04-25,0,0,1,飞翔滴小鱼鱼,5291636508853884,幽灵外卖平台被罚
weibo,5290586303367436,微博帖子-5290586303367436,京东现在不全是数据女工,2,0,04-24,0,0,1,Lucifer-2077,5291353044158926,幽灵外卖平台被罚
weibo,5290586303367436,微博帖子-5290586303367436,回复@0xfffffffffucklife:京东刚开的时候我在周边商铺照片里看过，很多店随便拉张桌子摆几个一次性碗筷就可以作为实体店开设了当时就觉得上有政策下有对策我其实觉得是跑店的那些营销的锅，他们跑一家店上架好像有多少提成来着,6,0,04-24,0,0,1,唔食咖喱嘅兔仔,5291351596861768,幽灵外卖平台被罚
weibo,5290586303367436,微博帖子-5290586303367436,感觉美团最严重啊，怎么罚的最重的是拼多多,1,0,04-24,0,0,1,假仙非真仙,5291299590898754,幽灵外卖平台被罚
weibo,5290586303367436,微博帖子-5290586303367436,@可可可啊啊啊19,0,0,04-24,0,0,1,开喵托车,5291198822485205,幽灵外卖平台被罚
weibo,5288734716855986,微博帖子-5288734716855986,阿里赚了,0,0,04-24,0,0,1,用户6588685570,5291200086279349,幽灵外卖平台被罚
weibo,5288734716855986,微博帖子-5288734716855986,罚得不冤,0,0,04-22,0,0,1,我爱云朵盐水鸭,5290477622397641,幽灵外卖平台被罚
weibo,5288734716855986,微博帖子-5288734716855986,回复@蛾子爱拍X-Ray:怂b,0,0,04-21,0,0,1,仙女范儿十足,5290285991989305,幽灵外卖平台被罚
weibo,5288734716855986,微博帖子-5288734716855986,回复@蛾子爱拍X-Ray:🧠长齐再叫,0,0,04-21,0,0,1,仙女范儿十足,5290285921995892,幽灵外卖平台被罚
weibo,5288734716855986,微博帖子-5288734716855986,回复@仙女范儿十足:喜欢幽灵外卖？那你多吃,0,0,04-21,0,0,1,蛾子爱拍X-Ray,5290270658399405,幽灵外卖平台被罚
weibo,5288734716855986,微博帖子-5288734716855986,@美团12315工单已下！依据《消保法》44条，平台需担连带责任！你们用4.8分虚假背书无资质的闪电侠维修，我修iPhone7天黑屏报废，这是审核失职的欺诈行为，必须赔偿！订单号：5017033072611931358,0,0,04-20,0,0,1,想和长颈鹿跳大绳,5289834107373421,幽灵外卖平台被罚
weibo,5288734716855986,微博帖子-5288734716855986,@美团别拿“反馈中”敷衍我！12315工单已下，证据链完全闭环！你们用4.8分高分给无资质黑店【闪电侠手机维修】虚假背书，诱导我修iPhone12ProMax，不到7天手机黑屏报废！平台必须担连带责任，死磕到底！订单号：5017033072611931358,0,0,04-20,0,0,1,想和长颈鹿跳大绳,5289832417069050,幽灵外卖平台被罚
weibo,5288734716855986,微博帖子-5288734716855986,多多不是违规最厉害的，但他是态度最不好的。,0,0,04-19,0,0,1,网虫老师,5289341868048535,幽灵外卖平台被罚
weibo,5288734716855986,微博帖子-5288734716855986,回复@东林启悦666:他原本有明日达的生日蛋糕现在全下架了，现在一搜好像就只看到好利来和榴芒一刻的蛋糕,1,0,04-19,0,0,1,逢得星火_栖木林,5289212270087506,幽灵外卖平台被罚
weibo,5288734716855986,微博帖子-5288734716855986,回复@用户7913703444:ks确实是无辜的那波黑客攻击谁能受得了,0,0,04-18,0,0,1,科学与我同在,5289081569283394,幽灵外卖平台被罚
weibo,5289037562122813,微博帖子-5289037562122813,平台背锅王。,0,0,04-20,0,0,1,林拾鹿,5289680132112620,幽灵外卖平台被罚
weibo,5289037562122813,微博帖子-5289037562122813,拼多多罚款这么多？淘宝现在还有一些幽灵店铺没有下架，不过也下架很多了，不过也有些是真的店铺，,0,0,04-19,0,0,1,丽莎满满,5289532070299748,幽灵外卖平台被罚
weibo,5289037562122813,微博帖子-5289037562122813,买蛋糕这水比二手车还深幽灵店铺空手转走一百二平台抽五十到手八十块能做啥好蛋糕不如直接买面粉自己烤至少知道吃了啥,0,0,04-19,0,0,1,懂车哈基米选车,5289262296598246,幽灵外卖平台被罚
weibo,5289037562122813,微博帖子-5289037562122813,拼多多暴力阻挡执法人员,0,0,04-18,0,0,1,虾仁猪心nl,5289202646518464,幽灵外卖平台被罚
weibo,5289037562122813,微博帖子-5289037562122813,回复@深海橙子:打人了,0,0,04-18,0,0,1,逃出戈多,5289195474259933,幽灵外卖平台被罚
weibo,5289037562122813,微博帖子-5289037562122813,必须狠狠罚,0,0,04-18,0,0,1,快乐小番薯iii,5289184534206855,幽灵外卖平台被罚
weibo,5289037562122813,微博帖子-5289037562122813,我只能能想到这样操作真的厉害呀,0,0,04-18,0,0,1,傻傻女愛你,5289182266132963,幽灵外卖平台被罚
weibo,5289037562122813,微博帖子-5289037562122813,这TM究竟动了谁的蛋糕~,1,0,04-18,0,0,1,深海蔚蓝,5289144093771136,幽灵外卖平台被罚
weibo,5289009362240640,微博帖子-5289009362240640,管管网约车吧，一样也是全是层层转包。,0,0,04-29,0,0,1,胡桃夹子夹胡子,5293120308905726,幽灵外卖平台被罚
weibo,5289009362240640,微博帖子-5289009362240640,普通人好难，消费者和店家，平台跟着一起造假证吗？拼多多暴力抗法究竟在隐藏什么呢？,0,0,04-26,0,0,1,0Q0Q0Q0,5291967324094896,幽灵外卖平台被罚
weibo,5289009362240640,微博帖子-5289009362240640,应该顺藤摸瓜查查这些平台还有没有其他不诚信行为，整治到位！,0,0,04-26,0,0,1,山林豹子Julian,5291917351063175,幽灵外卖平台被罚
weibo,5289009362240640,微博帖子-5289009362240640,回复@步小囡:拼多多开盘又涨了，真的是不痛不痒，而且看看它每年营收多少,1,0,04-26,0,0,1,QuinnFlora,5291766766633826,幽灵外卖平台被罚
weibo,5289009362240640,微博帖子-5289009362240640,拼多多开盘又涨了，直接不痛不痒,1,0,04-26,0,0,1,QuinnFlora,5291766490335013,幽灵外卖平台被罚
weibo,5289009362240640,微博帖子-5289009362240640,啊啊啊啊,0,0,04-24,0,0,1,用户3820967074,5291231682759962,幽灵外卖平台被罚
weibo,5289009362240640,微博帖子-5289009362240640,支持严管食品安全！我以普通公民身份向市场监管总局提交了修法建言，希望能让大家吃得更放心，欢迎来我主页交流。,1,0,04-23,0,0,1,理性建言食安,5290976219241015,幽灵外卖平台被罚
weibo,5289169481896607,微博帖子-5289169481896607,@初小哆,0,0,04-28,0,0,1,亲爱的丨阿基米德,5292746877176068,幽灵外卖平台被罚
weibo,5289169481896607,微博帖子-5289169481896607,回复@偏执不是拗:那就可能你们那边没店,0,0,04-24,0,0,1,奀仔的小薛薛,5291290610630760,幽灵外卖平台被罚
weibo,5289169481896607,微博帖子-5289169481896607,真有人在这种野牌店买蛋糕吗？,0,0,04-23,0,0,1,记忆悖论z,5290935378249335,幽灵外卖平台被罚
weibo,5289169481896607,微博帖子-5289169481896607,打车平台只有5毛到1元的信息费。因为我就是滴滴司机。别人在地图软件打的车派给我，这单具体价格会显示信息费1元,0,0,04-23,0,0,1,不算太老的老吴,5290655727227940,幽灵外卖平台被罚
weibo,5289169481896607,微博帖子-5289169481896607,回复@奀仔的小薛薛:幸福西饼不像啊，没找到店,0,0,04-22,0,0,1,偏执不是拗,5290516292045995,幽灵外卖平台被罚
weibo,5289169481896607,微博帖子-5289169481896607,回复@偏执不是拗:看一下你们那里有没有幸福西饼，我就是幸福西饼配送的，我们自己都经常吃动物奶油无色素,2,0,04-22,0,0,1,奀仔的小薛薛,5290501284823634,幽灵外卖平台被罚
weibo,5289169481896607,微博帖子-5289169481896607,全靠外包,0,0,04-22,0,0,1,低调的顾玺,5290359143792798,幽灵外卖平台被罚
weibo,5289169481896607,微博帖子-5289169481896607,鸿蒙智行,0,0,04-22,0,0,1,鵺酗,5290332624520278,幽灵外卖平台被罚
weibo,5289169481896607,微博帖子-5289169481896607,罚！往死里罚！甚至以后还要加上赔偿！平台加店家一起赔偿给消费者！,0,0,04-21,0,0,1,洋芋被咬了一口,5290256418211912,幽灵外卖平台被罚
weibo,5289169481896607,微博帖子-5289169481896607,很久之前我就找美团客服说过这个事儿，根本没有用,1,0,04-21,0,0,1,等AT,5290087346603394,幽灵外卖平台被罚
weibo,5290911648452618,微博帖子-5290911648452618,自动送上门拉黑,0,0,04-26,0,0,1,Spirit_3rd,5291981752500422,幽灵外卖平台被罚
weibo,5290911648452618,微博帖子-5290911648452618,回复@ImYRbiggestFaN:犹太,3,0,04-26,0,0,1,用户7314085184,5291746931250666,幽灵外卖平台被罚
weibo,5290911648452618,微博帖子-5290911648452618,所以资本家到最后直接吃人也不意外了,2,0,04-24,0,0,1,L柯y圆x圆,5291168640271345,幽灵外卖平台被罚
weibo,5290911648452618,微博帖子-5290911648452618,不能，它们又变招了,0,0,04-24,0,0,1,用户7793739941,5291110249531091,幽灵外卖平台被罚
weibo,5290911648452618,微博帖子-5290911648452618,我就买过，二十多蛋糕一百一一个买完了送你一百二的卷，再买一次等于不花钱，最后和一百一买俩，但感觉就值20,0,0,04-24,0,0,1,凯老师1410286160,5291030496936479,幽灵外卖平台被罚
weibo,5290911648452618,微博帖子-5290911648452618,"一年900亿的利润,罚个15亿,湿湿碎",1,0,04-23,0,0,1,私语飞花,5290989432603432,幽灵外卖平台被罚
weibo,5290911648452618,微博帖子-5290911648452618,一直都存在只不过换了个对缝的方式,3,0,04-23,0,0,1,葱葱叶,5290964739951224,幽灵外卖平台被罚
weibo,5290911648452618,微博帖子-5290911648452618,资本家不吊上去几百个，震慑不了它们,21,0,04-23,0,0,1,献哥16,5290964537050484,幽灵外卖平台被罚
weibo,4003025541590879,微博热议-幽灵外卖平台被罚,关于幽灵外卖平台被罚，总算有进展了[赞],3060,1784034718,2026-07-14 21:11:58,0,584,3,热点追踪者,4182493460550005,幽灵外卖平台被罚
weibo,4855396288845428,微博热议-幽灵外卖平台被罚,#幽灵外卖平台被罚# 支持！希望妥善解决[加油],8634,1784122905,2026-07-15 21:41:45,0,932,8,阳光灿烂的日子,4552058836500397,幽灵外卖平台被罚
weibo,4628606909035334,微博热议-幽灵外卖平台被罚,关于幽灵外卖平台被罚，等一个官方通报,8502,1783429566,2026-07-07 21:06:06,0,248,3,小确幸生活家,4914591931442404,幽灵外卖平台被罚
weibo,4821010474101766,微博热议-幽灵外卖平台被罚,#幽灵外卖平台被罚# 太让人气愤了[怒],889,1783401350,2026-07-07 13:15:50,0,561,4,追风少年,4994585738470782,幽灵外卖平台被罚
weibo,4996224905684517,微博热议-幽灵外卖平台被罚,感谢大家的关注，#幽灵外卖平台被罚# 正在变好,7628,1783865105,2026-07-12 22:05:05,0,531,9,城市漫游者,4640550836790842,幽灵外卖平台被罚
weibo,4579089011789792,微博热议-幽灵外卖平台被罚,#幽灵外卖平台被罚# 忍不了了，必须给个说法,5855,1783488784,2026-07-08 13:33:04,0,189,4,时间的朋友,4899246154180060,幽灵外卖平台被罚
weibo,4266035866806324,微博热议-幽灵外卖平台被罚,#幽灵外卖平台被罚# 观望中……,6354,1783442272,2026-07-08 00:37:52,0,660,2,午后红茶,4894245928792549,幽灵外卖平台被罚
weibo,4835546418682837,微博热议-幽灵外卖平台被罚,又是幽灵外卖平台被罚，什么时候是个头,20,1783707853,2026-07-11 02:24:13,0,824,4,午后红茶,4388705690893900,幽灵外卖平台被罚
weibo,4166778336359721,微博热议-幽灵外卖平台被罚,#幽灵外卖平台被罚# 理性吃瓜[吃瓜],9711,1783671488,2026-07-10 16:18:08,0,31,2,平凡之路,4068456213725320,幽灵外卖平台被罚
weibo,5315164148861822,微博帖子-5315164148861822,#汨罗摆拍浸猪笼博流量事件复盘#,0,0,06-29,0,0,1,用户7885322535,5315228545849745,摆拍浸猪笼被刑拘
weibo,5315164148861822,微博帖子-5315164148861822,#汨罗摆拍浸猪笼博流量事件复盘##你看到的猎奇视频可能是剧本#流量为王背后的隐患,0,0,06-29,0,0,1,白甭甭,5315186846338973,摆拍浸猪笼被刑拘
weibo,5315164148861822,微博帖子-5315164148861822,太离谱了这些低俗博流量的真的应该严惩和封号,0,0,06-29,0,0,1,你才不嘻嘻_,5315186831657582,摆拍浸猪笼被刑拘
weibo,5315164148861822,微博帖子-5315164148861822,世界是个巨大的草台班子,0,0,06-29,0,0,1,阿拉伯呼呼啦,5315178854090285,摆拍浸猪笼被刑拘
weibo,5315164148861822,微博帖子-5315164148861822,#汨罗摆拍浸猪笼博流量事件复盘##你看到的猎奇视频可能是剧本#流量冲动带来的恶果，请自重,1,0,06-29,0,0,1,丁兴威,5315176041809226,摆拍浸猪笼被刑拘
