platform,source_id,source_title,content,like_count,ctime,ctime_str,member_level,reply_count,page,user_name,comment_id,keyword,cleaned_content,sentiment,score,positive_hits,negative_hits,confidence,intensity,method,reason
weibo,5314044350432021,微博帖子-5314044350432021,策划这种的脑子里真没有狗屎吗,0,0,06-28,0,0,1,不让用原名,5314577764977765,摆拍浸猪笼被刑拘,策划这种的脑子里真没有狗屎吗,negative,-0.9,[],[],0.85,strong,hybrid,强烈贬低和愤怒
weibo,5314044350432021,微博帖子-5314044350432021,外面不当真，里面不会罚的。,0,0,06-27,0,0,1,DP小羅迪,5314471266357132,摆拍浸猪笼被刑拘,外面不当真，里面不会罚的。,negative,-0.6,[],[],0.85,strong,hybrid,讽刺处罚不力，表达失望
weibo,5314044350432021,微博帖子-5314044350432021,查一下背后资金来源,0,0,06-27,0,0,1,x新月之铭x,5314320315712898,摆拍浸猪笼被刑拘,查一下背后资金来源,neutral,0.0,[],[],0.85,weak,hybrid,纯询问，无情感倾向
weibo,5314044350432021,微博帖子-5314044350432021,简直为了钱，无所不能了,0,0,06-27,0,0,1,简单得走走停停,5314231503160566,摆拍浸猪笼被刑拘,简直为了钱，无所不能了,negative,-0.8,[],[],0.85,strong,hybrid,批评为钱不择手段
weibo,5314044350432021,微博帖子-5314044350432021,浸到流量池了,0,0,06-26,0,0,1,只打顺风局,5314125890852591,摆拍浸猪笼被刑拘,浸到流量池了,negative,-0.5,[],[],0.85,moderate,hybrid,讽刺性评论，暗指博流量
weibo,5314044350432021,微博帖子-5314044350432021,村社组文盲喜欢，所有有市场,0,0,06-26,0,0,1,六味抵黄丸,5314120380842343,摆拍浸猪笼被刑拘,村社组文盲喜欢，所有有市场,negative,-0.7,['喜欢'],[],0.85,strong,hybrid,贬低受众，表达轻蔑
weibo,5314044350432021,微博帖子-5314044350432021,锁死那2个女的在笼子里面吧为奴为娼,0,0,06-26,0,0,1,難分難捨-你瞞我瞞,5314116715022271,摆拍浸猪笼被刑拘,锁死那2个女的在笼子里面吧为奴为娼,negative,-1.0,[],[],0.85,strong,hybrid,极端暴力言论，极度负面
weibo,5314044350432021,微博帖子-5314044350432021,这些沙皮狗,0,0,06-26,0,0,1,難分難捨-你瞞我瞞,5314116496919621,摆拍浸猪笼被刑拘,这些沙皮狗,negative,-0.9,[],[],0.85,strong,hybrid,侮辱性词汇，强烈愤怒
weibo,5314044350432021,微博帖子-5314044350432021,直接枪毙吧,0,0,06-26,0,0,1,阿诺猪滑抽雪茄,5314106639783693,摆拍浸猪笼被刑拘,直接枪毙吧,negative,-0.9,[],[],0.85,strong,hybrid,极端惩罚要求，愤怒
weibo,5314044350432021,微博帖子-5314044350432021,媒体不需要真不真，需要流量,0,0,06-26,0,0,1,dmmchlrr,5314104612880717,摆拍浸猪笼被刑拘,媒体不需要真不真，需要流量,negative,-0.7,[],[],0.85,strong,hybrid,批评媒体唯流量论
weibo,5314067147001471,微博帖子-5314067147001471,回复@春色九分满_:警方通报只说了处罚结果，这群人为变现还藏着别的操作，纸忽有知情博主爆料so（亚亚游街）整条产业链远比大家看到的复杂，完整爆料,0,0,06-27,0,0,1,一下暴富了呢,5314483096389891,摆拍浸猪笼被刑拘,回复@春色九分满_:警方通报只说了处罚结果，这群人为变现还藏着别的操作，纸忽有知情博主爆料so（亚亚游街）整条产业链远比大家看到的复杂，完整爆料,negative,-0.5,[],[],0.85,moderate,hybrid,揭露内幕，表达担忧
weibo,5314067147001471,微博帖子-5314067147001471,好低俗呀（下地狱）,0,0,06-26,0,0,1,我说我过的不好,5314169215649463,摆拍浸猪笼被刑拘,好低俗呀（下地狱）,negative,-0.8,[],[],0.85,strong,hybrid,批评低俗，强烈厌恶
weibo,5314067147001471,微博帖子-5314067147001471,【下地狱防吞版】应该好好整治一下吧,0,0,06-26,0,0,1,喜欢餅乾乾,5314167332407345,摆拍浸猪笼被刑拘,【下地狱防吞版】应该好好整治一下吧,negative,-0.5,[],[],0.85,moderate,hybrid,要求整治，隐含批评
weibo,5314067147001471,微博帖子-5314067147001471,回复@借一点暮色:同意同意,0,0,06-26,0,0,1,廿八度逆光,5314097268921862,摆拍浸猪笼被刑拘,回复@借一点暮色:同意同意,positive,0.6,[],[],0.85,strong,hybrid,表示赞同，积极回应
weibo,5314067147001471,微博帖子-5314067147001471,这种行为该严加整治,1,0,06-26,0,0,1,借一点暮色,5314096748560758,摆拍浸猪笼被刑拘,这种行为该严加整治,negative,-0.5,[],[],0.85,moderate,hybrid,批评行为，要求整治
weibo,5314067147001471,微博帖子-5314067147001471,这是在干嘛？？？我以为我穿越回去了【下地狱防吞版】,0,0,06-26,0,0,1,动感光波biu_别惹我,5314091367282129,摆拍浸猪笼被刑拘,这是在干嘛？？？我以为我穿越回去了【下地狱防吞版】,negative,-0.6,[],[],0.85,strong,hybrid,惊讶和讽刺，表达不满
weibo,5314067147001471,微博帖子-5314067147001471,一看就是摆拍，要不然真发生的，还给你戴口罩？,1,0,06-26,0,0,1,晴天小狗丫丫,5314079553489847,摆拍浸猪笼被刑拘,一看就是摆拍，要不然真发生的，还给你戴口罩？,negative,-0.7,[],[],0.85,strong,hybrid,质疑摆拍，表达讽刺和不满
weibo,5314067147001471,微博帖子-5314067147001471,回复@田心渝-:对呀简直毫无下线,1,0,06-26,0,0,1,廿八度逆光,5314078329275281,摆拍浸猪笼被刑拘,回复@田心渝-:对呀简直毫无下线,negative,-0.8,[],[],0.85,strong,hybrid,批评行为毫无底线
weibo,5314067147001471,微博帖子-5314067147001471,不能为了博取流量做这样的行为【下地狱防吞版】,1,0,06-26,0,0,1,田心渝-,5314078186669134,摆拍浸猪笼被刑拘,不能为了博取流量做这样的行为【下地狱防吞版】,negative,-0.9,[],[],0.85,strong,hybrid,强烈谴责博流量行为
weibo,5314067147001471,微博帖子-5314067147001471,这种哗众取宠的东西真的应该严禁！！【下地狱防吞版】,1,0,06-26,0,0,1,小马鲨鱼辣椒,5314077493823200,摆拍浸猪笼被刑拘,这种哗众取宠的东西真的应该严禁！！【下地狱防吞版】,negative,-0.9,[],[],0.85,strong,hybrid,要求严禁，表达愤怒
weibo,5314100773257329,微博帖子-5314100773257329,搞男女对立已经逐步展开现实行动,0,0,06-27,0,0,1,Mr·抹茶,5314435709142608,摆拍浸猪笼被刑拘,搞男女对立已经逐步展开现实行动,negative,-0.6,[],[],0.85,strong,hybrid,担忧男女对立现象
weibo,5314100773257329,微博帖子-5314100773257329,现在刷视频，要么怀疑是AI要么感觉是摆拍,0,0,06-27,0,0,1,芋泥酸梅汤,5314324472268832,摆拍浸猪笼被刑拘,现在刷视频，要么怀疑是AI要么感觉是摆拍,neutral,-0.2,[],[],0.85,weak,hybrid,客观陈述现状，略带无奈
weibo,5314100773257329,微博帖子-5314100773257329,严厉惩罚，天天搞热度,0,0,06-27,0,0,1,moonstr,5314267777860039,摆拍浸猪笼被刑拘,严厉惩罚，天天搞热度,negative,-0.8,[],[],0.85,strong,hybrid,要求惩罚，表达不满
weibo,5314100773257329,微博帖子-5314100773257329,这不一秒钟就应该知道是摆拍吗，我反应算是慢的了,0,0,06-26,0,0,1,2024春雪飘飘,5314174219454275,摆拍浸猪笼被刑拘,这不一秒钟就应该知道是摆拍吗，我反应算是慢的了,negative,-0.5,[],[],0.85,moderate,hybrid,讽刺摆拍明显
weibo,5314100773257329,微博帖子-5314100773257329,毫无底线,0,0,06-26,0,0,1,卡内奇的森林,5314150957062188,摆拍浸猪笼被刑拘,毫无底线,negative,-0.9,[],[],0.85,strong,hybrid,直接批评无底线
weibo,5314100773257329,微博帖子-5314100773257329,得加大惩罚力度了,0,0,06-26,0,0,1,李胖子的幸福生活,5314113200718660,摆拍浸猪笼被刑拘,得加大惩罚力度了,negative,-0.6,[],[],0.85,strong,hybrid,建议严惩，表达不满
weibo,5314111642796351,微博帖子-5314111642796351,所以说，短视频要严打摆拍，,1,0,06-27,0,0,1,南辕北辙202205,5314225637166144,摆拍浸猪笼被刑拘,所以说，短视频要严打摆拍，,negative,-0.7,[],[],0.85,strong,hybrid,呼吁严打，批评摆拍
weibo,5314111642796351,微博帖子-5314111642796351,无聊至极,0,0,06-26,0,0,1,古月1127,5314199531559511,摆拍浸猪笼被刑拘,无聊至极,negative,-0.7,[],[],0.85,strong,hybrid,表达厌烦和批评
weibo,5314111642796351,微博帖子-5314111642796351,吃饱撑得,2,0,06-26,0,0,1,这个世界发生了啥,5314135172587662,摆拍浸猪笼被刑拘,吃饱撑得,negative,-0.7,[],[],0.85,strong,hybrid,讽刺行为无聊
weibo,5314111642796351,微博帖子-5314111642796351,网络环境需要净化，低俗炒作不可取。,4,0,06-26,0,0,1,风吟听竹,5314114893386622,摆拍浸猪笼被刑拘,网络环境需要净化，低俗炒作不可取。,negative,-0.6,[],[],0.85,strong,hybrid,批评低俗炒作
weibo,5313991414907978,微博帖子-5313991414907978,回复@请输入你的昵称14个字:表面是摆拍博眼球，深挖就能发现他们还策划了好几场同类闹剧，纸糊so（亚亚游街）牵扯出不少流量黑幕,0,0,06-27,0,0,1,一下暴富了呢,5314483222217432,摆拍浸猪笼被刑拘,回复@请输入你的昵称14个字:表面是摆拍博眼球，深挖就能发现他们还策划了好几场同类闹剧，纸糊so（亚亚游街）牵扯出不少流量黑幕,negative,-0.7,['黑幕'],[],0.85,strong,hybrid,揭露黑幕，表达批评
weibo,5313991414907978,微博帖子-5313991414907978,这公✔的账号叫什么名？,0,0,06-26,0,0,1,牢A粉丝与狗请绕道,5314134254031370,摆拍浸猪笼被刑拘,这公✔的账号叫什么名？,neutral,0.0,[],[],0.85,weak,hybrid,纯询问信息
weibo,5313991414907978,微博帖子-5313991414907978,看，昨个看到这新闻时大家伙都说是摆拍，现在网友可没那么好忽悠，摆拍这种赚流量真的没🐴,1,0,06-26,0,0,1,谁抢了我的猫咪大侠,5314113060209924,摆拍浸猪笼被刑拘,看，昨个看到这新闻时大家伙都说是摆拍，现在网友可没那么好忽悠，摆拍这种赚流量真的没🐴,negative,-0.8,['忽悠'],[],0.85,strong,hybrid,批评摆拍赚流量
weibo,5313991414907978,微博帖子-5313991414907978,回复@大筒马:按你说的办,0,0,06-26,0,0,1,中原冰堡,5314107004950889,摆拍浸猪笼被刑拘,回复@大筒马:按你说的办,neutral,0.0,[],[],0.85,weak,hybrid,简单回应，无情感
weibo,5313991414907978,微博帖子-5313991414907978,回复@中原冰堡:先净化wb,1,0,06-26,0,0,1,大筒马,5314106036061703,摆拍浸猪笼被刑拘,回复@中原冰堡:先净化wb,negative,-0.5,[],[],0.85,moderate,hybrid,建议净化，隐含批评
weibo,5313991414907978,微博帖子-5313991414907978,把他（她）们8个都去浸一下试试看,0,0,06-26,0,0,1,沐沐鱼游泳,5314084767795817,摆拍浸猪笼被刑拘,把他（她）们8个都去浸一下试试看,negative,-0.9,[],[],0.85,strong,hybrid,极端言论，表达愤怒
weibo,5313991414907978,微博帖子-5313991414907978,回复@一味粥zyw:为了钱呗，戴口罩知道事情不对，但有钱收。,0,0,06-26,0,0,1,Jennifer_070528,5314080144624895,摆拍浸猪笼被刑拘,回复@一味粥zyw:为了钱呗，戴口罩知道事情不对，但有钱收。,negative,-0.7,[],[],0.85,strong,hybrid,批评行为，表达不满
weibo,5313991414907978,微博帖子-5313991414907978,彩礼也是封建余孽，咋不见你这么激动这么义愤填膺啊？,0,0,06-26,0,0,1,用户7735969521,5314078167798636,摆拍浸猪笼被刑拘,彩礼也是封建余孽，咋不见你这么激动这么义愤填膺啊？,negative,-0.6,[],[],0.85,strong,hybrid,反问句式表达讽刺和不满
weibo,5313991414907978,微博帖子-5313991414907978,回复@一味粥zyw:因为赚钱可以出卖灵魂，但是还是要脸的，至少带了口罩，虽然跟狗关一起。很多女人同意干这些事情都是为了钱，男的也是，都是为了钱。,2,0,06-26,0,0,1,现任理学大师,5314076641069546,摆拍浸猪笼被刑拘,回复@一味粥zyw:因为赚钱可以出卖灵魂，但是还是要脸的，至少带了口罩，虽然跟狗关一起。很多女人同意干这些事情都是为了钱，男的也是，都是为了钱。,negative,-0.8,[],[],0.85,strong,hybrid,强烈贬低行为，表达愤怒
weibo,5313991414907978,微博帖子-5313991414907978,前段时间男的用狗链子，带着狗头套，牵着男的逛街。拘留了吗？我不是双标的人，同罪不同罚，让我无法认同你的说法,1,0,06-26,0,0,1,社会风气和信奉的真善美背道而驰,5314069072185193,摆拍浸猪笼被刑拘,前段时间男的用狗链子，带着狗头套，牵着男的逛街。拘留了吗？我不是双标的人，同罪不同罚，让我无法认同你的说法,negative,-0.5,[],['认同'],0.85,moderate,hybrid,质疑执法不公，表达失望
weibo,5314066687987245,微博帖子-5314066687987245,回复@笑蹦起来:,0,0,06-26,0,0,1,银子堆成山,5314084329231460,摆拍浸猪笼被刑拘,回复@笑蹦起来:,neutral,0.0,[],[],0.85,weak,hybrid,仅提及用户，无情感内容
weibo,5314066687987245,微博帖子-5314066687987245,回复@笑火了:,0,0,06-26,0,0,1,银子堆成山,5314084316907229,摆拍浸猪笼被刑拘,回复@笑火了:,neutral,0.0,[],[],0.85,weak,hybrid,仅提及用户，无情感内容
weibo,5314080732611436,微博帖子-5314080732611436,如果是自愿的，请问受害者是谁？,0,0,06-26,0,0,1,我想让下载更简单,5314203868993973,摆拍浸猪笼被刑拘,如果是自愿的，请问受害者是谁？,neutral,-0.1,[],[],0.85,weak,hybrid,理性提问，略偏质疑
weibo,5314080732611436,微博帖子-5314080732611436,为了流量已毫无底线。,0,0,06-26,0,0,1,乡野经典中医,5314172792342444,摆拍浸猪笼被刑拘,为了流量已毫无底线。,negative,-0.8,[],[],0.85,strong,hybrid,批评行为无底线，表达愤怒
weibo,5314080732611436,微博帖子-5314080732611436,啥人啊！外国人看到咋想中国？,0,0,06-26,0,0,1,宇宙爱晴天,5314151597740001,摆拍浸猪笼被刑拘,啥人啊！外国人看到咋想中国？,negative,-0.7,[],[],0.85,strong,hybrid,表达担忧和不满
weibo,5314080732611436,微博帖子-5314080732611436,女的一块抓！自轻自贱！,1,0,06-26,0,0,1,蝀鯟鶫,5314145203259342,摆拍浸猪笼被刑拘,女的一块抓！自轻自贱！,negative,-0.9,[],[],0.85,strong,hybrid,强烈贬低和愤怒
weibo,5314080732611436,微博帖子-5314080732611436,这么癫狂,0,0,06-26,0,0,1,一些猫,5314121348157337,摆拍浸猪笼被刑拘,这么癫狂,negative,-0.6,[],[],0.85,strong,hybrid,批评行为疯狂
weibo,5314080732611436,微博帖子-5314080732611436,汨罗也是出名了,0,0,06-26,0,0,1,八九不离食12_,5314114442498083,摆拍浸猪笼被刑拘,汨罗也是出名了,negative,-0.5,[],[],0.85,moderate,hybrid,讽刺出名，表达不满
weibo,5314080732611436,微博帖子-5314080732611436,真丢人！,1,0,06-26,0,0,1,Tree悬崖上的樹,5314111963661214,摆拍浸猪笼被刑拘,真丢人！,negative,-0.8,[],[],0.85,strong,hybrid,强烈批评丢脸
weibo,5314080732611436,微博帖子-5314080732611436,都不是啥好鸟赶紧都抓起来，败坏风俗,1,0,06-26,0,0,1,趴趴201504,5314109533065798,摆拍浸猪笼被刑拘,都不是啥好鸟赶紧都抓起来，败坏风俗,negative,-0.9,[],[],0.85,strong,hybrid,强烈贬低和愤怒
weibo,5314080732611436,微博帖子-5314080732611436,现在的人为了流量，真是无所不用其极，三观都扭曲了！缺德！,0,0,06-26,0,0,1,每天喝瓶益力多,5314105036769652,摆拍浸猪笼被刑拘,现在的人为了流量，真是无所不用其极，三观都扭曲了！缺德！,negative,-0.9,[],['缺德'],0.85,strong,hybrid,强烈批评道德沦丧
weibo,5314119154532867,微博帖子-5314119154532867,为什么会有这样的傻杯呢？？？真是奇葩,0,0,07-01,0,0,1,易水易风,5315776406094846,摆拍浸猪笼被刑拘,为什么会有这样的傻杯呢？？？真是奇葩,negative,-0.8,[],[],0.85,strong,hybrid,愤怒辱骂，表达不满
weibo,5314119154532867,微博帖子-5314119154532867,回复@自由新干线:真的是无下限,0,0,06-29,0,0,1,电商派,5315087851064272,摆拍浸猪笼被刑拘,回复@自由新干线:真的是无下限,negative,-0.7,[],[],0.85,strong,hybrid,批评行为无底线
weibo,5314119154532867,微博帖子-5314119154532867,回复@非常小狐狸_0837:,0,0,06-29,0,0,1,电商派,5315087810433238,摆拍浸猪笼被刑拘,回复@非常小狐狸_0837:,neutral,0.0,[],[],0.85,weak,hybrid,仅提及用户，无情感内容
weibo,5314119154532867,微博帖子-5314119154532867,回复@小阳桃儿:抓了,0,0,06-29,0,0,1,电商派,5315087792609103,摆拍浸猪笼被刑拘,回复@小阳桃儿:抓了,neutral,0.0,[],[],0.85,weak,hybrid,客观陈述事实
weibo,5314119154532867,微博帖子-5314119154532867,回复@十一月的芙蓉花:这回真进去了,0,0,06-29,0,0,1,电商派,5315087768487206,摆拍浸猪笼被刑拘,回复@十一月的芙蓉花:这回真进去了,neutral,0.1,[],[],0.85,weak,hybrid,中性陈述，略偏正面
weibo,5314119154532867,微博帖子-5314119154532867,回复@cu1st:,0,0,06-29,0,0,1,电商派,5315087738868215,摆拍浸猪笼被刑拘,回复@cu1st:,neutral,0.0,[],[],0.85,weak,hybrid,纯回复，无情感内容
weibo,5314119154532867,微博帖子-5314119154532867,回复@cu1st:也就进去个15天又出来整新剧本了,1,0,06-26,0,0,1,拼一把199910,5314139327301377,摆拍浸猪笼被刑拘,回复@cu1st:也就进去个15天又出来整新剧本了,negative,-0.6,[],[],0.85,strong,hybrid,讽刺惩罚太轻，表达不满
weibo,5314119154532867,微博帖子-5314119154532867,求锤得锤，求牢饭得牢饭,0,0,06-26,0,0,1,cu1st,5314120727399575,摆拍浸猪笼被刑拘,求锤得锤，求牢饭得牢饭,positive,0.7,[],[],0.85,strong,hybrid,认可惩罚结果，带调侃支持
weibo,5314119154532867,微博帖子-5314119154532867,老实了吧,0,0,06-26,0,0,1,十一月的芙蓉花,5314119779488835,摆拍浸猪笼被刑拘,老实了吧,positive,0.5,[],[],0.85,moderate,hybrid,调侃中带认可，认为对方受罚
weibo,4000209636663811,微博热议-摆拍浸猪笼被刑拘,#摆拍浸猪笼被刑拘# 支持！希望妥善解决[加油],2403,1783955379,2026-07-13 23:09:39,0,676,3,热点追踪者,4328202207650230,摆拍浸猪笼被刑拘,#摆拍浸猪笼被刑拘#支持！希望妥善解决[加油],positive,1.0,"['支持', '希望', '加油']",[],0.95,strong,rule,
weibo,4767318265577078,微博热议-摆拍浸猪笼被刑拘,#摆拍浸猪笼被刑拘# 忍不了了，必须给个说法,5187,1783724846,2026-07-11 07:07:26,0,306,10,春风十里不如你,4489462791014318,摆拍浸猪笼被刑拘,#摆拍浸猪笼被刑拘#忍不了了，必须给个说法,negative,-0.8,[],[],0.85,strong,hybrid,愤怒要求说法，表达强烈不满
weibo,4688474702486120,微博热议-摆拍浸猪笼被刑拘,关于摆拍浸猪笼被刑拘，等一个官方通报,8362,1783257179,2026-07-05 21:12:59,0,413,3,春风十里不如你,4415705857663846,摆拍浸猪笼被刑拘,关于摆拍浸猪笼被刑拘，等一个官方通报,neutral,0.0,[],[],0.85,weak,hybrid,客观等待通报，无情感倾向
weibo,4123507622507727,微博热议-摆拍浸猪笼被刑拘,#摆拍浸猪笼被刑拘# 观望中……,4623,1783167804,2026-07-04 20:23:24,0,886,1,路人甲9527,4790632318953522,摆拍浸猪笼被刑拘,#摆拍浸猪笼被刑拘#观望中……,neutral,0.0,[],[],0.85,weak,hybrid,观望态度，无明确情感
weibo,4324786089496508,微博热议-摆拍浸猪笼被刑拘,关于摆拍浸猪笼被刑拘，总算有进展了[赞],2056,1783581087,2026-07-09 15:11:27,0,137,1,北方的狼,4017685165168241,摆拍浸猪笼被刑拘,关于摆拍浸猪笼被刑拘，总算有进展了[赞],positive,0.8,[],[],0.85,strong,hybrid,对进展表示满意和赞赏
weibo,4573551884316740,微博热议-摆拍浸猪笼被刑拘,又是摆拍浸猪笼被刑拘，什么时候是个头,6948,1783895566,2026-07-13 06:32:46,0,565,8,生活观察员,4254160510741027,摆拍浸猪笼被刑拘,又是摆拍浸猪笼被刑拘，什么时候是个头,negative,-0.7,[],[],0.85,strong,hybrid,对反复事件感到厌烦和无奈
weibo,4953416159803121,微博热议-摆拍浸猪笼被刑拘,感谢大家的关注，#摆拍浸猪笼被刑拘# 正在变好,3878,1783170151,2026-07-04 21:02:31,0,729,9,岁月静好,4648916069616971,摆拍浸猪笼被刑拘,感谢大家的关注，#摆拍浸猪笼被刑拘#正在变好,positive,0.9,['感谢'],[],0.85,strong,hybrid,表达感谢并乐观展望
weibo,4414982767586998,微博热议-摆拍浸猪笼被刑拘,#摆拍浸猪笼被刑拘# 太让人气愤了[怒],1854,1783935342,2026-07-13 17:35:42,0,594,8,北方的狼,4822113185290305,摆拍浸猪笼被刑拘,#摆拍浸猪笼被刑拘#太让人气愤了[怒],negative,-0.9,[],[],0.85,strong,hybrid,直接表达愤怒情绪
weibo,4545788495970362,微博热议-摆拍浸猪笼被刑拘,#摆拍浸猪笼被刑拘# 理性吃瓜[吃瓜],1351,1783875578,2026-07-13 00:59:38,0,129,9,北方的狼,4882439047631081,摆拍浸猪笼被刑拘,#摆拍浸猪笼被刑拘#理性吃瓜[吃瓜],neutral,0.0,['理性'],[],0.85,weak,hybrid,理性旁观，无情感倾向
weibo,5318389686863473,微博帖子-5318389686863473,回复@灌溉了我的荒野开满玫瑰:她们真以为人家是清白的,0,0,9小时前,0,0,1,Allthings__,5320147561876697,鹿晗工作室被踢出超话,回复@灌溉了我的荒野开满玫瑰:她们真以为人家是清白的,negative,-0.5,[],[],0.85,moderate,hybrid,讽刺他人天真，带否定意味
weibo,5318389686863473,微博帖子-5318389686863473,太好笑了，让员工去质问老板真的不能再真了还咋回复啊,0,0,19小时前,0,0,1,算了算了不说了_,5320004880829625,鹿晗工作室被踢出超话,太好笑了，让员工去质问老板真的不能再真了还咋回复啊,negative,-0.6,[],[],0.85,strong,hybrid,反讽语气，实际批评事件荒谬
weibo,5318389686863473,微博帖子-5318389686863473,回复@兔子LH777:凡凡哥当初也是这样的不过希望lh尽早摆脱谣言吧,1,0,20小时前,0,0,1,Crane在努力中,5319985616388893,鹿晗工作室被踢出超话,回复@兔子LH777:凡凡哥当初也是这样的不过希望lh尽早摆脱谣言吧,neutral,0.1,[],['希望'],0.85,weak,hybrid,客观比较，略带希望但偏中性
weibo,5318389686863473,微博帖子-5318389686863473,回复@小猫给我力量:瓢虫粉丝粉随正主到处乱爬,0,0,20小时前,0,0,1,钮钴禄菊发,5319982280871273,鹿晗工作室被踢出超话,回复@小猫给我力量:瓢虫粉丝粉随正主到处乱爬,negative,-0.7,[],[],0.85,strong,hybrid,贬低粉丝群体，表达嘲讽
weibo,5318389686863473,微博帖子-5318389686863473,为什么不让鹿晗本人出来说话,0,0,23小时前,0,0,1,小柚允,5319945089974335,鹿晗工作室被踢出超话,为什么不让鹿晗本人出来说话,negative,-0.4,[],[],0.85,moderate,hybrid,质疑和不满，带质问语气
weibo,5318389686863473,微博帖子-5318389686863473,回复@一切终将适时结束:可能是怕多说多错吧，万一司又出来继续爆呢，很多男明星都会冷处理。其实这也算是一种回应，就是默认的意思。,0,0,昨天 07:29,0,0,1,爱说话的冯小叨,5319757769474055,鹿晗工作室被踢出超话,回复@一切终将适时结束:可能是怕多说多错吧，万一司又出来继续爆呢，很多男明星都会冷处理。其实这也算是一种回应，就是默认的意思。,neutral,-0.1,[],['rhetorical'],0.85,weak,hybrid,客观分析，略带负面推测
weibo,5318389686863473,微博帖子-5318389686863473,回复@半夜悄悄去偷狗:支持,1,0,07-11,0,0,1,梦境大乱斗-记梦员,5319548347878883,鹿晗工作室被踢出超话,回复@半夜悄悄去偷狗:支持,positive,0.8,['支持'],[],0.85,strong,hybrid,明确表达支持
weibo,5318365296988142,微博帖子-5318365296988142,没带超话，好像被踢了吧,0,0,07-10,0,0,1,一鹿有晗00687,5319077065132305,鹿晗工作室被踢出超话,没带超话，好像被踢了吧,neutral,0.0,[],[],0.85,weak,hybrid,客观陈述事实，无情感
weibo,5318365296988142,微博帖子-5318365296988142,请关注人家支援广西,0,0,07-09,0,0,1,Kiihao,5318593186367370,鹿晗工作室被踢出超话,请关注人家支援广西,positive,0.6,[],[],0.85,strong,hybrid,呼吁关注支援，表达善意
weibo,5318365296988142,微博帖子-5318365296988142,没用的东西当皮球踢了,0,0,07-09,0,0,1,ABCDLH7,5318569877309556,鹿晗工作室被踢出超话,没用的东西当皮球踢了,negative,-0.8,[],[],0.85,strong,hybrid,贬低并讽刺被踢出行为
weibo,5318365296988142,微博帖子-5318365296988142,恭喜博主开智了呢帮帮哒,0,0,07-08,0,0,1,Jiayao煜煜的炎阳Makii,5318508441242627,鹿晗工作室被踢出超话,恭喜博主开智了呢帮帮哒,negative,-0.6,[],[],0.85,strong,hybrid,反讽语气，表面恭喜实为嘲讽
weibo,5318365296988142,微博帖子-5318365296988142,评论区主要呈现三种观点：约65%的网友对工作室被踢出超话持嘲讽态度，用“扫地出门”等表述表达爽快感；20%质疑工作室能力或冷处理行为，好奇事件原因；15%为粉丝内部声音，有的担忧数据损失，有的呼吁清理工作人员。整体情绪以负面为主，视事件为“...查看最新戳->网页链接,0,0,07-08,0,0,1,微博智搜,5318503405984731,鹿晗工作室被踢出超话,评论区主要呈现三种观点：约65%的网友对工作室被踢出超话持嘲讽态度，用“扫地出门”等表述表达爽快感；20%质疑工作室能力或冷处理行为，好奇事件原因；15%为粉丝内部声音，有的担忧数据损失，有的呼吁清理工作人员。整体情绪以负面为主，视事件为“...查看最新戳->网页链接,neutral,0.0,[],['质疑'],0.85,weak,hybrid,客观总结评论，无个人情感
weibo,5318365296988142,微博帖子-5318365296988142,干嘛留着废物啊,0,0,07-08,0,0,1,shmilyyy_9,5318496515785138,鹿晗工作室被踢出超话,干嘛留着废物啊,negative,-0.7,[],[],0.85,strong,hybrid,贬低工作室为废物
weibo,5318365296988142,微博帖子-5318365296988142,这个是怎么T出去的有点好奇,0,0,07-08,0,0,1,路人粉啊哦,5318470434556977,鹿晗工作室被踢出超话,这个是怎么T出去的有点好奇,neutral,0.0,[],[],0.85,weak,hybrid,纯询问原因，无情感倾向
weibo,5318365296988142,微博帖子-5318365296988142,被扫帚铲了,0,0,07-08,0,0,1,辣椒面NA,5318468180380815,鹿晗工作室被踢出超话,被扫帚铲了,negative,-0.5,[],[],0.85,moderate,hybrid,讽刺性比喻，表达贬低
weibo,5318365296988142,微博帖子-5318365296988142,今天最爽的消息就是这个了,0,0,07-08,0,0,1,M彤M7,5318460456305217,鹿晗工作室被踢出超话,今天最爽的消息就是这个了,positive,0.8,[],[],0.85,strong,hybrid,表达对事件的满意和爽快
weibo,5318372428349683,微博帖子-5318372428349683,我们要和工作室学心态,0,0,07-11,0,0,1,好好追星快乐,5319290766754461,鹿晗工作室被踢出超话,我们要和工作室学心态,negative,-0.4,[],[],0.85,moderate,hybrid,反讽语气，暗指工作室心态差
weibo,5318372428349683,微博帖子-5318372428349683,回复@汝雀不秃:感觉这个人像是明星的小号吧这么护着这种事情,0,0,07-10,0,0,1,橙子梨若,5319269307913896,鹿晗工作室被踢出超话,回复@汝雀不秃:感觉这个人像是明星的小号吧这么护着这种事情,negative,-0.5,[],[],0.85,moderate,hybrid,质疑对方护短，含批评
